delivery_partner_id,partner_name,vehicle_type,employment_type,avg_rating,is_active
DP08860,Neha Y,Scooter,Full-time,4.33,Y
DP09492,Arjun H,Bike,Full-time,3.85,Y
DP07950,Arjun L,Scooter,Full-time,4.5,Y
DP02790,Priya P,Cycle,Part-time,4.68,Y
DP14181,Ananya X,Scooter,Full-time,3.68,Y
DP08036,Vikas B,Scooter,Part-time,4.25,Y
DP09726,Pooja H,Scooter,Part-time,3.53,Y
DP04995,Suresh O,Bike,Full-time,4.31,Y
DP08074,Arjun H,Cycle,Part-time,4.47,Y
DP11504,Rahul D,Cycle,Part-time,4.19,Y
DP08080,Arjun Y,Scooter,Full-time,3.88,Y
DP03862,Arjun D,Cycle,Full-time,4.31,Y
DP10154,Meena J,Scooter,Part-time,4.11,N
DP07091,Manoj A,Scooter,Contract,3.87,N
DP13094,Priya M,Scooter,Full-time,4.15,Y
DP13672,Shreya D,Scooter,Full-time,4.75,Y
DP01507,Ravi H,Bike,Contract,4.4,Y
DP09312,Suresh S,Scooter,Contract,4.62,Y
DP05479,Neha M,Scooter,Part-time,4.1,Y
DP13108,Shreya C,Scooter,Part-time,4.06,Y
DP05329,Ananya W,Scooter,Part-time,4.22,Y
DP14867,Rahul R,Scooter,Full-time,3.76,Y
DP08844,Meena L,Bike,Part-time,4.66,Y
DP08125,Arjun T,Scooter,Part-time,4.64,Y
DP14627,Arjun X,Bike,Full-time,3.76,Y
DP02521,Kiran P,Bike,Full-time,4.27,Y
DP11947,Suresh H,Bike,Contract,4.29,Y
DP08345,Vikas G,Bike,Full-time,4.19,Y
DP04922,Kiran T,Scooter,Full-time,4.27,N
DP05076,Rakesh K,Scooter,Contract,4.23,Y
DP07911,Ravi F,Bike,Full-time,4.21,N
DP07214,Shreya T,Bike,Part-time,4.83,Y
DP02311,Ananya C,Bike,Full-time,4.26,Y
DP13554,Amit Q,Cycle,Contract,3.85,Y
DP03569,Ravi W,Scooter,Full-time,3.94,Y
DP10456,Manoj L,Bike,Full-time,4.06,Y
DP01699,Priya Y,Car,Part-time,4.12,Y
DP11415,Manoj T,Scooter,Part-time,3.95,Y
DP09323,Shreya D,Cycle,Full-time,3.71,Y
DP14568,Divya V,Scooter,Contract,3.71,N
DP10634,Ananya M,Bike,Part-time,4.6,Y
DP10620,Santosh A,Bike,Part-time,4.41,Y
DP02150,Rakesh U,Scooter,Part-time,4.14,Y
DP11768,Pooja R,Car,Part-time,4.08,N
DP08637,Shreya K,Scooter,Part-time,4.59,Y
DP07154,Vikas W,Scooter,Full-time,4.49,Y
DP03456,Rakesh S,Scooter,Part-time,4.24,Y
DP14914,Nikhil X,Car,Full-time,3.56,Y
DP12635,Suresh D,Bike,Full-time,4.38,Y
DP05971,Sneha F,Scooter,Full-time,3.88,Y
DP12810,Nikhil O,Scooter,Part-time,4.33,Y
DP06497,Shreya F,Scooter,Full-time,3.51,Y
DP14149,Suresh Q,Car,Full-time,4.52,Y
DP12166,Sneha T,Scooter,Full-time,4.51,Y
DP02827,Sneha T,Scooter,Full-time,3.78,Y
DP01142,Shreya U,Bike,Full-time,4.05,Y
DP04352,Manoj N,Car,Contract,4.02,Y
DP13898,Vikas W,Scooter,Full-time,4.17,Y
DP03587,Vikas Y,Scooter,Contract,3.83,Y
DP12821,Pooja E,Cycle,Full-time,4.68,Y
DP03532,Neha I,Bike,Part-time,4.43,Y
DP12378,Manoj H,Bike,Part-time,4.45,Y
DP14250,Santosh Q,Car,Part-time,4.16,Y
DP05876,Rakesh Q,Scooter,Full-time,4.63,Y
DP03137,Arjun O,Bike,Part-time,3.9,Y
DP13808,Amit K,Scooter,Contract,3.6,Y
DP05780,Nikhil O,Cycle,Part-time,3.87,Y
DP09956,Shreya K,Cycle,Part-time,4.23,Y
DP05911,Santosh D,Bike,Full-time,4.01,Y
DP05188,Priya U,Scooter,Part-time,4.06,Y
DP14770,Neha I,Scooter,Full-time,3.97,Y
DP11682,Vikas F,Cycle,Full-time,4.38,Y
DP02317,Nikhil C,Bike,Full-time,3.56,Y
DP02885,Shreya C,Cycle,Full-time,3.83,Y
DP02280,Nikhil I,Bike,Part-time,4.06,Y
DP09072,Meena C,Car,Part-time,3.57,Y
DP03129,Amit N,Cycle,Part-time,4.51,N
DP01637,Arjun I,Cycle,Full-time,4.55,Y
DP00347,Ananya E,Bike,Full-time,4.48,Y
DP08457,Vikas G,Bike,Full-time,4.23,N
DP07233,Rahul I,Scooter,Full-time,4.45,N
DP09388,Pooja W,Scooter,Part-time,3.59,Y
DP12604,Vikas H,Bike,Part-time,4.29,Y
DP07199,Divya H,Bike,Part-time,4.15,Y
DP11514,Rahul I,Bike,Contract,4.21,Y
DP02654,Meena E,Car,Full-time,4.24,Y
DP02006,Santosh Y,Bike,Full-time,4.25,Y
DP00852,Divya P,Bike,Contract,4.26,Y
DP02299,Ananya U,Bike,Full-time,4.15,Y
DP06131,Shreya E,Bike,Full-time,4.16,N
DP11505,Sneha T,Bike,Full-time,4.53,Y
DP11912,Deepak Q,Cycle,Full-time,4.28,Y
DP06697,Ravi V,Bike,Part-time,4.16,Y
DP01002,Priya L,Scooter,Full-time,4.42,Y
DP07995,Pooja Y,Scooter,Contract,4.53,Y
DP12891,Deepak E,Scooter,Contract,4.38,Y
DP14797,Rahul E,Scooter,Part-time,3.72,Y
DP09353,Manoj G,Bike,Full-time,4.23,Y
DP00631,Shreya L,Scooter,Contract,3.58,Y
DP04455,Rakesh L,Bike,Part-time,3.99,Y
DP02799,Suresh Z,Cycle,Contract,4.57,Y
DP03815,Deepak W,Scooter,Full-time,3.53,Y
DP08947,Divya S,Bike,Part-time,4.19,Y
DP06860,Shreya X,Scooter,Full-time,4.38,N
DP00335,Pooja F,Scooter,Full-time,4.6,Y
DP06538,Nikhil F,Scooter,Part-time,4.09,Y
DP14813,Amit I,Scooter,Full-time,4,Y
DP09071,Priya B,Scooter,Full-time,4.36,Y
DP10007,Rahul S,Bike,Full-time,4.06,Y
DP08244,Neha Q,Bike,Contract,4.66,Y
DP13495,Divya W,Cycle,Full-time,4.31,Y
DP13481,Manoj D,Cycle,Part-time,4.48,N
DP02082,Deepak M,Bike,Full-time,4.68,Y
DP04462,Nikhil O,Scooter,Part-time,4.59,N
DP07487,Manoj G,Scooter,Part-time,4.01,Y
DP01434,Kiran E,Scooter,Contract,4.12,Y
DP11184,Divya W,Cycle,Full-time,4.42,Y
DP05114,Rakesh J,Cycle,Part-time,4.38,Y
DP03404,Kiran W,Car,Contract,4.32,Y
DP10489,Vikas H,Scooter,Full-time,4.77,Y
DP08498,Rahul I,Scooter,Full-time,4.03,Y
DP14599,Priya N,Scooter,Contract,4.16,N
DP07092,Rakesh T,Scooter,Part-time,4.02,N
DP07843,Manoj P,Scooter,Full-time,4.2,N
DP02126,Ananya J,Cycle,Contract,4.36,Y
DP02413,Nikhil F,Bike,Part-time,3.79,Y
DP14109,Arjun D,Bike,Part-time,4.18,N
DP01112,Arjun X,Scooter,Full-time,3.81,Y
DP14143,Suresh L,Bike,Full-time,4.72,Y
DP12384,Rahul T,Cycle,Full-time,4.1,Y
DP03713,Suresh D,Bike,Part-time,4.19,Y
DP08282,Shreya O,Scooter,Full-time,4.3,N
DP10639,Santosh J,Scooter,Contract,3.82,Y
DP05005,Shreya H,Bike,Full-time,3.99,Y
DP10739,Deepak N,Bike,Full-time,4.03,Y
DP06344,Nikhil S,Scooter,Part-time,3.74,Y
DP11955,Rahul A,Scooter,Part-time,4.19,Y
DP07223,Vikas Y,Scooter,Full-time,4.06,Y
DP11367,Shreya V,Scooter,Full-time,4.25,Y
DP09831,Deepak Q,Scooter,Full-time,4.98,Y
DP08662,Amit P,Bike,Part-time,4.18,Y
DP03675,Kiran S,Car,Part-time,4.48,N
DP10038,Rakesh R,Bike,Full-time,4.42,Y
DP13441,Neha V,Cycle,Part-time,3.8,Y
DP12941,Manoj E,Bike,Full-time,4.09,Y
DP12789,Pooja S,Bike,Part-time,3.75,Y
DP05883,Nikhil W,Car,Full-time,4.08,Y
DP06417,Rakesh K,Scooter,Part-time,4.52,Y
DP06667,Rakesh T,Scooter,Full-time,4.48,Y
DP08805,Ravi H,Car,Contract,4.58,Y
DP12783,Pooja B,Bike,Part-time,4.42,Y
DP09997,Manoj O,Bike,Part-time,4.32,Y
DP14782,Pooja Z,Cycle,Full-time,4.13,Y
DP11664,Ravi F,Bike,Full-time,3.97,Y
DP14917,Ananya A,Bike,Part-time,4.07,Y
DP11957,Pooja J,Scooter,Full-time,3.84,Y
DP03704,Deepak K,Scooter,Contract,4.64,Y
DP00288,Suresh X,Scooter,Full-time,4.03,Y
DP02906,Ananya Y,Scooter,Contract,4.42,Y
DP05642,Vikas K,Scooter,Contract,4.3,Y
DP11087,Sneha N,Bike,Full-time,3.95,Y
DP11376,Deepak U,Bike,Full-time,3.62,Y
DP06180,Priya A,Scooter,Full-time,3.66,Y
DP02374,Amit E,Bike,Full-time,4.34,Y
DP06392,Neha H,Scooter,Full-time,3.67,Y
DP14395,Vikas A,Bike,Contract,4.26,Y
DP11752,Vikas F,Bike,Part-time,4.15,Y
DP03113,Ananya R,Cycle,Full-time,4.12,Y
DP05982,Kiran Q,Scooter,Full-time,4.39,Y
DP14650,Neha D,Bike,Contract,4.36,Y
DP09060,Sneha P,Scooter,Contract,4.01,Y
DP09331,Nikhil R,Scooter,Part-time,4.24,Y
DP05635,Rahul M,Scooter,Full-time,4.26,Y
DP06409,Deepak B,Bike,Full-time,4.16,Y
DP12522,Rakesh S,Cycle,Part-time,5,Y
DP10570,Neha K,Cycle,Part-time,4.22,Y
DP08855,Arjun E,Scooter,Contract,3.95,Y
DP12361,Nikhil F,Scooter,Contract,4.02,N
DP13283,Divya H,Bike,Part-time,3.88,Y
DP01873,Ravi O,Bike,Full-time,4.37,Y
DP00491,Ravi H,Scooter,Full-time,4.59,Y
DP04087,Suresh L,Scooter,Full-time,3.77,Y
DP00078,Arjun F,Scooter,Part-time,4.39,Y
DP05708,Shreya Z,Bike,Full-time,3.94,Y
DP03722,Ravi D,Car,Full-time,3.97,Y
DP01493,Ananya R,Bike,Full-time,4.15,Y
DP14252,Suresh T,Bike,Full-time,4.3,Y
DP08063,Meena O,Scooter,Part-time,4.37,Y
DP08786,Ravi O,Scooter,Contract,4.53,Y
DP05784,Divya Z,Scooter,Part-time,3.81,Y
DP03818,Arjun Y,Bike,Full-time,4.83,Y
DP14285,Kiran K,Bike,Full-time,4.39,N
DP05665,Rakesh Z,Bike,Full-time,4.07,Y
DP01942,Neha V,Cycle,Part-time,4.4,Y
DP04829,Suresh Y,Scooter,Part-time,4.45,Y
DP00270,Deepak F,Bike,Contract,4.4,Y
DP07014,Arjun V,Car,Full-time,4.11,Y
DP11315,Deepak N,Bike,Full-time,3.87,Y
DP04361,Neha V,Bike,Part-time,4.68,Y
DP06939,Sneha A,Scooter,Full-time,4.49,Y
DP02020,Pooja B,Cycle,Full-time,4.11,Y
DP05315,Manoj Y,Bike,Part-time,3.46,Y
DP12895,Suresh B,Car,Full-time,3.57,Y
DP02414,Vikas Y,Cycle,Full-time,4.49,Y
DP08748,Kiran Y,Cycle,Part-time,4.46,Y
DP01010,Amit A,Bike,Contract,4.21,Y
DP06325,Arjun M,Scooter,Contract,3.98,Y
DP05829,Priya K,Scooter,Full-time,4.57,Y
DP05343,Neha A,Car,Part-time,4.11,Y
DP12084,Divya L,Cycle,Full-time,3.93,Y
DP01985,Sneha U,Scooter,Full-time,4.47,Y
DP07167,Divya N,Bike,Full-time,4.11,Y
DP05134,Divya U,Cycle,Part-time,4.04,Y
DP13226,Meena W,Bike,Full-time,4.29,Y
DP07856,Manoj W,Scooter,Full-time,4.29,Y
DP09838,Neha R,Bike,Full-time,3.96,Y
DP03754,Ananya F,Cycle,Full-time,4.13,Y
DP03313,Shreya O,Bike,Full-time,3.67,Y
DP07166,Amit J,Cycle,Full-time,4.43,Y
DP06073,Vikas J,Cycle,Contract,4.25,Y
DP05064,Divya F,Cycle,Part-time,4.13,Y
DP04189,Ananya T,Bike,Full-time,3.77,Y
DP11758,Ravi O,Bike,Full-time,4.65,Y
DP11037,Rakesh Q,Bike,Full-time,4.41,N
DP08549,Priya S,Bike,Part-time,4.4,Y
DP11715,Rakesh P,Scooter,Full-time,4.25,Y
DP09738,Meena R,Bike,Part-time,4.16,Y
DP05783,Pooja L,Bike,Contract,4.41,Y
DP08481,Ananya A,Scooter,Full-time,4.41,Y
DP14517,Shreya T,Cycle,Full-time,4.02,Y
DP02803,Rahul H,Cycle,Full-time,3.62,Y
DP00105,Kiran E,Bike,Part-time,4.14,Y
DP03103,Vikas J,Scooter,Contract,4.1,Y
DP08236,Shreya A,Cycle,Full-time,4.61,Y
DP02818,Rahul N,Cycle,Part-time,3.73,Y
DP09659,Manoj U,Cycle,Full-time,4.46,Y
DP04194,Meena L,Bike,Part-time,3.6,Y
DP10420,Deepak M,Scooter,Contract,3.96,Y
DP05811,Santosh B,Scooter,Contract,4.67,Y
DP10980,Vikas K,Cycle,Full-time,4.13,Y
DP05578,Shreya A,Scooter,Full-time,4.02,Y
DP14034,Meena D,Bike,Full-time,4.27,Y
DP03344,Arjun V,Scooter,Full-time,4.22,Y
DP13292,Divya A,Scooter,Part-time,4.26,Y
DP07150,Sneha G,Scooter,Contract,4.81,Y
DP04317,Divya G,Scooter,Full-time,3.99,Y
DP11714,Divya Y,Scooter,Part-time,4.21,Y
DP14606,Amit V,Scooter,Part-time,4,Y
DP00503,Pooja C,Bike,Full-time,4.01,Y
DP10278,Ananya K,Scooter,Part-time,4.35,N
DP12976,Deepak F,Car,Part-time,4.8,Y
DP11121,Divya O,Scooter,Full-time,4.19,Y
DP04959,Kiran P,Bike,Part-time,4.14,Y
DP03202,Suresh J,Scooter,Full-time,4.5,Y
DP09978,Sneha I,Bike,Contract,3.82,N
DP12724,Divya L,Cycle,Contract,4.14,Y
DP02645,Meena P,Scooter,Contract,4.28,Y
DP10142,Deepak X,Scooter,Part-time,4.57,Y
DP08731,Rahul B,Scooter,Full-time,4.3,Y
DP06730,Shreya O,Scooter,Full-time,4.17,Y
DP11480,Kiran E,Scooter,Full-time,4.17,Y
DP08288,Ananya V,Scooter,Contract,4.16,Y
DP02594,Meena T,Cycle,Part-time,4.3,Y
DP05056,Pooja C,Cycle,Full-time,4.45,Y
DP04279,Nikhil N,Scooter,Full-time,4.31,Y
DP14908,Pooja T,Bike,Contract,4.25,Y
DP04551,Nikhil L,Scooter,Full-time,3.77,N
DP07403,Sneha R,Cycle,Part-time,4.39,Y
DP06977,Priya N,Scooter,Full-time,3.81,Y
DP00886,Arjun Y,Scooter,Full-time,4.42,Y
DP11149,Nikhil P,Cycle,Part-time,4.27,Y
DP10085,Neha U,Scooter,Part-time,4.33,Y
DP01334,Priya E,Bike,Contract,4.2,N
DP11094,Ravi I,Bike,Contract,4.29,Y
DP08560,Rahul C,Scooter,Full-time,4.17,Y
DP08589,Arjun O,Scooter,Contract,4.42,Y
DP10659,Kiran M,Bike,Part-time,3.94,Y
DP10533,Vikas X,Bike,Full-time,4.34,Y
DP02106,Meena E,Scooter,Full-time,4.32,Y
DP06483,Suresh Y,Scooter,Full-time,4.14,Y
DP11088,Deepak A,Bike,Contract,3.81,Y
DP01287,Kiran S,Scooter,Full-time,4.54,N
DP01562,Sneha J,Scooter,Full-time,4.18,Y
DP11548,Santosh J,Scooter,Part-time,4.64,Y
DP11238,Sneha K,Scooter,Part-time,3.82,Y
DP10692,Meena W,Scooter,Part-time,4.06,N
DP08962,Suresh A,Bike,Full-time,4.26,Y
DP06176,Manoj Q,Bike,Part-time,4.48,Y
DP06211,Pooja S,Bike,Full-time,4.08,Y
DP10593,Kiran W,Bike,Full-time,4.44,Y
DP12102,Pooja O,Scooter,Contract,4.16,Y
DP08134,Sneha G,Bike,Part-time,4.66,Y
DP12157,Divya B,Scooter,Full-time,3.99,Y
DP03109,Suresh S,Scooter,Part-time,4.53,Y
DP09356,Santosh W,Scooter,Full-time,4.15,Y
DP12863,Suresh S,Bike,Full-time,4.5,Y
DP04483,Shreya D,Scooter,Full-time,4.48,Y
DP02923,Meena C,Scooter,Full-time,4.32,Y
DP08323,Ananya K,Bike,Contract,4.37,Y
DP14872,Vikas H,Scooter,Full-time,3.68,Y
DP05815,Rahul F,Scooter,Full-time,4.5,Y
DP07413,Kiran B,Scooter,Full-time,4.57,Y
DP05207,Vikas W,Cycle,Full-time,4.08,Y
DP04415,Deepak E,Bike,Full-time,4.4,Y
DP08900,Ravi U,Cycle,Part-time,3.88,Y
DP04956,Manoj Y,Scooter,Full-time,4.13,Y
DP08421,Manoj K,Scooter,Contract,4.53,Y
DP02156,Priya J,Bike,Part-time,4.12,Y
DP14725,Priya K,Bike,Contract,3.83,Y
DP09377,Kiran T,Scooter,Full-time,3.78,Y
DP08673,Amit A,Bike,Full-time,4.11,Y
DP07063,Neha R,Scooter,Full-time,4.32,N
DP11132,Neha U,Bike,Part-time,3.78,Y
DP09846,Pooja Y,Cycle,Full-time,4.28,Y
DP06449,Priya I,Bike,Full-time,4.66,Y
DP02141,Divya M,Scooter,Part-time,4.31,Y
DP04494,Rahul O,Bike,Full-time,4.48,Y
DP02394,Nikhil F,Scooter,Full-time,3.75,Y
DP12934,Amit C,Bike,Full-time,4.19,N
DP01625,Santosh P,Scooter,Contract,4.63,Y
DP14552,Nikhil G,Bike,Full-time,4.62,Y
DP04553,Kiran O,Cycle,Part-time,4.45,Y
DP10789,Rakesh A,Car,Part-time,4.45,Y
DP03945,Vikas L,Bike,Full-time,3.95,Y
DP08813,Deepak C,Bike,Full-time,4.14,N
DP13371,Sneha A,Cycle,Full-time,3.93,Y
DP14485,Priya J,Bike,Contract,4.41,Y
DP14413,Santosh D,Scooter,Contract,4.07,Y
DP12142,Vikas D,Scooter,Part-time,3.81,Y
DP04092,Divya D,Scooter,Part-time,4.79,N
DP02245,Pooja W,Scooter,Full-time,4.09,N
DP13547,Ravi Z,Bike,Part-time,4.33,Y
DP14515,Rakesh R,Scooter,Full-time,4.24,Y
DP00386,Rakesh E,Bike,Part-time,4.57,Y
DP07380,Suresh M,Bike,Full-time,4.06,Y
DP11908,Rahul P,Cycle,Full-time,4.48,Y
DP01776,Rahul K,Scooter,Full-time,4.15,Y
DP13665,Amit M,Scooter,Full-time,4.15,Y
DP13326,Rakesh U,Scooter,Part-time,3.93,Y
DP04227,Rakesh J,Scooter,Full-time,4.56,Y
DP00247,Santosh P,Bike,Full-time,4.02,N
DP02899,Ananya A,Scooter,Full-time,4.07,N
DP01719,Suresh A,Scooter,Full-time,4.06,Y
DP14124,Shreya R,Scooter,Contract,4.42,Y
DP07054,Kiran R,Bike,Contract,3.92,Y
DP13409,Suresh U,Cycle,Full-time,4.19,Y
DP14761,Shreya P,Bike,Contract,4.28,Y
DP10924,Meena K,Scooter,Full-time,4.09,Y
DP11597,Sneha M,Scooter,Part-time,4.49,Y
DP13236,Sneha F,Bike,Full-time,4.05,Y
DP08553,Arjun N,Cycle,Full-time,3.93,N
DP06597,Neha I,Scooter,Contract,3.98,Y
DP11139,Arjun I,Bike,Contract,4.33,Y
DP10695,Pooja K,Scooter,Full-time,4.07,Y
DP00754,Meena Y,Scooter,Full-time,4.21,Y
DP02015,Deepak S,Bike,Full-time,4.37,Y
DP08341,Ananya P,Scooter,Contract,4.17,Y
DP06499,Priya T,Bike,Part-time,4,Y
DP11467,Divya V,Bike,Full-time,4.31,Y
DP07026,Amit I,Scooter,Contract,4.34,Y
DP14367,Deepak R,Cycle,Full-time,4.4,N
DP09912,Vikas I,Bike,Full-time,3.59,Y
DP07383,Neha J,Scooter,Full-time,3.78,Y
DP09266,Pooja S,Scooter,Part-time,4.32,Y
DP08810,Sneha F,Bike,Full-time,4.07,Y
DP08494,Arjun Y,Bike,Full-time,4.64,Y
DP08752,Deepak O,Cycle,Contract,3.94,Y
DP08246,Ravi A,Scooter,Full-time,4.04,Y
DP09936,Nikhil L,Scooter,Full-time,4.23,Y
DP12881,Ravi O,Scooter,Full-time,4.48,Y
DP08473,Rakesh S,Bike,Full-time,4.05,Y
DP01920,Pooja S,Scooter,Full-time,4.12,Y
DP01566,Manoj M,Bike,Contract,4.05,Y
DP07379,Rakesh V,Scooter,Full-time,3.92,Y
DP05244,Nikhil X,Scooter,Full-time,4.67,Y
DP01836,Neha G,Bike,Contract,4.09,Y
DP06027,Priya J,Scooter,Full-time,3.66,Y
DP07109,Suresh A,Scooter,Contract,3.89,Y
DP08871,Ravi M,Bike,Full-time,4.05,Y
DP14049,Santosh V,Scooter,Part-time,3.97,Y
DP13624,Rakesh F,Scooter,Part-time,4.08,Y
DP13270,Nikhil G,Bike,Full-time,4.02,N
DP00700,Nikhil Z,Scooter,Part-time,4.24,Y
DP06017,Rakesh W,Scooter,Part-time,4.25,Y
DP04593,Kiran Z,Scooter,Contract,4.22,Y
DP10853,Shreya N,Scooter,Full-time,4.46,Y
DP10421,Sneha I,Scooter,Full-time,4.02,Y
DP07823,Ravi E,Scooter,Full-time,3.93,Y
DP06707,Kiran F,Scooter,Part-time,4.18,Y
DP09459,Rahul R,Cycle,Full-time,3.92,Y
DP09009,Arjun U,Scooter,Part-time,4.15,Y
DP03196,Rakesh O,Scooter,Contract,4.48,Y
DP08160,Manoj G,Bike,Part-time,4.2,Y
DP11848,Suresh T,Scooter,Part-time,4.27,Y
DP13802,Suresh W,Bike,Part-time,4.19,Y
DP04910,Priya B,Scooter,Full-time,3.99,N
DP04406,Meena R,Scooter,Full-time,4.11,Y
DP12823,Vikas J,Scooter,Full-time,3.64,Y
DP06367,Sneha R,Bike,Part-time,4.41,Y
DP10775,Vikas D,Scooter,Full-time,4.48,Y
DP04647,Manoj V,Bike,Part-time,3.96,Y
DP12485,Sneha C,Bike,Full-time,4.15,Y
DP06898,Santosh L,Bike,Part-time,4.28,Y
DP06144,Pooja K,Bike,Part-time,4.34,Y
DP08177,Kiran L,Scooter,Part-time,4.4,Y
DP13282,Sneha X,Cycle,Part-time,3.93,Y
DP05748,Ravi T,Scooter,Part-time,4.42,Y
DP07700,Ananya X,Cycle,Full-time,4.56,Y
DP13796,Neha I,Bike,Contract,4,Y
DP12436,Manoj F,Scooter,Part-time,4.49,Y
DP06037,Nikhil O,Bike,Part-time,3.86,Y
DP06689,Suresh W,Scooter,Full-time,3.99,Y
DP01641,Pooja B,Bike,Full-time,4.37,Y
DP11631,Shreya E,Cycle,Contract,4.32,Y
DP06346,Arjun T,Scooter,Part-time,4.6,Y
DP10821,Sneha W,Scooter,Full-time,3.79,Y
DP01031,Kiran S,Bike,Full-time,4.03,Y
DP05786,Sneha Y,Cycle,Full-time,3.85,Y
DP04528,Ravi X,Scooter,Part-time,4.03,Y
DP11324,Neha L,Bike,Full-time,4.32,Y
DP03274,Arjun T,Bike,Full-time,4.37,Y
DP01089,Manoj A,Bike,Full-time,4.41,Y
DP13120,Meena N,Scooter,Contract,4.15,Y
DP04334,Priya M,Car,Full-time,4.48,Y
DP01870,Shreya P,Scooter,Full-time,4.28,Y
DP14729,Rakesh P,Scooter,Full-time,3.72,Y
DP08971,Neha A,Cycle,Contract,4.18,Y
DP14700,Rahul H,Scooter,Full-time,4.99,Y
DP09555,Deepak I,Scooter,Part-time,4.26,Y
DP12455,Sneha R,Scooter,Part-time,3.8,Y
DP00175,Meena N,Bike,Part-time,4.3,Y
DP00871,Pooja T,Bike,Full-time,4.17,Y
DP12844,Vikas V,Scooter,Part-time,4.03,Y
DP01706,Vikas R,Scooter,Part-time,4.11,Y
DP12447,Suresh Y,Cycle,Contract,4.39,Y
DP07798,Kiran H,Bike,Contract,4.28,N
DP04715,Vikas S,Car,Part-time,4.65,Y
DP00713,Vikas R,Bike,Full-time,4.73,Y
DP00494,Kiran V,Bike,Full-time,4.45,Y
DP14830,Rakesh A,Bike,Part-time,3.8,Y
DP10632,Divya J,Bike,Full-time,4.33,Y
DP13131,Santosh T,Bike,Part-time,4.72,Y
DP00547,Manoj U,Scooter,Full-time,3.74,Y
DP13584,Santosh Q,Scooter,Part-time,4.28,Y
DP12769,Amit G,Scooter,Full-time,4.79,Y
DP06108,Rakesh W,Bike,Contract,4.42,Y
DP09465,Manoj P,Scooter,Full-time,4.2,Y
DP01036,Meena U,Scooter,Full-time,4.11,Y
DP02736,Nikhil P,Bike,Contract,4.07,Y
DP09446,Arjun M,Scooter,Full-time,4.09,Y
DP01267,Deepak V,Bike,Part-time,4.41,Y
DP04389,Ananya I,Cycle,Full-time,3.77,N
DP01861,Ravi N,Cycle,Full-time,4.14,Y
DP07287,Suresh P,Car,Part-time,3.81,Y
DP12643,Rahul V,Bike,Part-time,4.17,Y
DP02982,Rakesh I,Scooter,Part-time,4.11,Y
DP06218,Neha S,Bike,Full-time,4.51,Y
DP00732,Arjun U,Cycle,Contract,4.24,Y
DP09672,Divya G,Bike,Part-time,4.23,Y
DP02448,Priya C,Cycle,Full-time,3.94,Y
DP03265,Santosh I,Scooter,Full-time,4.56,Y
DP00550,Priya N,Scooter,Full-time,4.11,Y
DP10169,Rakesh R,Scooter,Part-time,4.74,Y
DP07930,Priya E,Bike,Full-time,4.27,Y
DP07809,Rahul U,Scooter,Part-time,4.52,Y
DP11194,Santosh Q,Cycle,Full-time,4.71,Y
DP00189,Nikhil F,Bike,Part-time,4.19,Y
DP11870,Suresh E,Scooter,Full-time,4.41,Y
DP10710,Rakesh B,Bike,Full-time,4.62,Y
DP11159,Shreya G,Bike,Part-time,4.2,Y
DP13580,Rakesh Z,Bike,Full-time,4.13,Y
DP04316,Kiran O,Bike,Full-time,4.49,N
DP01927,Meena Y,Bike,Full-time,4.42,Y
DP05481,Suresh B,Car,Part-time,3.97,Y
DP01328,Meena S,Cycle,Contract,4.24,Y
DP12453,Deepak F,Scooter,Full-time,4.25,Y
DP08207,Neha J,Scooter,Full-time,4.22,Y
DP10228,Divya A,Scooter,Contract,4.2,Y
DP09440,Meena O,Bike,Full-time,4.04,Y
DP09631,Neha W,Scooter,Full-time,4.71,Y
DP13918,Manoj D,Scooter,Part-time,3.85,N
DP06228,Rahul S,Cycle,Part-time,3.98,Y
DP04070,Kiran Y,Bike,Part-time,4.75,Y
DP05354,Priya T,Bike,Full-time,4.68,Y
DP09408,Pooja B,Car,Part-time,4.57,Y
DP01274,Manoj H,Scooter,Part-time,4.17,Y
DP14972,Sneha G,Scooter,Part-time,4.17,N
DP02396,Sneha H,Scooter,Full-time,4,Y
DP08289,Nikhil A,Car,Full-time,4.36,Y
DP10699,Shreya N,Scooter,Full-time,3.56,Y
DP06024,Priya R,Bike,Full-time,4.22,Y
DP10887,Deepak O,Bike,Full-time,3.94,Y
DP04247,Vikas X,Bike,Full-time,3.62,Y
DP03222,Kiran Y,Scooter,Full-time,4.2,Y
DP06619,Rakesh G,Scooter,Full-time,4.08,N
DP02888,Deepak I,Scooter,Part-time,3.86,Y
DP07941,Manoj B,Bike,Part-time,3.8,N
DP14998,Suresh K,Cycle,Contract,4.11,Y
DP11262,Vikas A,Bike,Full-time,4.14,N
DP07587,Deepak U,Cycle,Part-time,4.28,Y
DP14837,Rahul O,Cycle,Part-time,3.8,Y
DP00345,Nikhil L,Cycle,Full-time,4.55,Y
DP07786,Priya D,Scooter,Part-time,4.26,Y
DP13597,Santosh F,Bike,Part-time,4.33,Y
DP04938,Divya K,Scooter,Full-time,4.2,Y
DP11500,Sneha J,Bike,Full-time,3.91,N
DP03907,Deepak J,Cycle,Part-time,4.04,Y
DP01544,Meena V,Scooter,Part-time,4.44,Y
DP03619,Divya C,Scooter,Contract,4.59,Y
DP12856,Arjun Y,Bike,Part-time,4.88,Y
DP05875,Ananya D,Bike,Full-time,4.27,N
DP04320,Suresh N,Bike,Full-time,4.21,Y
